,constellation,signal_path,satellite_coverage_area_km,path_loss,losses,antenna_gain,eirp_dB,noise,received_power_dB,cnr,spectral_efficiency,channel_capacity,agg_capacity,capacity_per_single_satellite,capacity_per_area_mbps/sqkm,total_cost_ownership,cost_per_capacity,aluminium_oxide_emissions_t,sulphur_oxide_emissions_t,carbon_oxide_emissions_t,cfc_gases_emissions_t,particulate_matter_emissions_t,photochemical_oxidation_emissions_t,total_emissions_t
2477,Kuiper,632.2588166875396,157601.97775030902,173.4273632108467,25.881484793025063,42.34594996323044,72.34594996323044,-89.99782907027767,-93.56960247626489,-3.5717734059872157,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1202633621.143657,590653291.8400973,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2478,Starlink,570.4624728372906,115254.2372881356,170.18121697350074,11.55940139263108,38.58257087128623,68.58257087128624,-89.99782907027767,-90.27641341023389,-0.2785843399562111,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1088756779.3133016,365598938.7866338,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2479,OneWeb,1271.3039324120168,708333.3333333334,177.14166317705167,7.936788140127017,38.02737747151589,68.02737747151589,-89.99782907027767,-91.88155047517793,-1.8837214049002569,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1594887315.7423286,174282297.0667505,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2480,Kuiper,634.1635903673674,157601.97775030902,173.45349140692997,12.664713452194983,38.82324987628421,68.82324987628421,-89.99782907027767,-87.98806452576774,2.0097645445099346,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1233149430.3410099,605640618.6856917,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2481,Starlink,580.0121374116304,115254.2372881356,170.32541700522341,10.786209957174213,34.63201717361686,64.63201717361686,-89.99782907027767,-92.13250816510927,-2.134679094831597,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1050758675.1000576,352839370.40532106,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2482,OneWeb,1264.9442700251498,708333.3333333334,177.0981032119843,17.842731422658463,39.97598863462479,69.9759886346248,-89.99782907027767,-94.36996408131733,-4.37213501103966,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1277116457.5374835,139557690.15429538,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2483,Kuiper,632.9501900264535,157601.97775030902,173.43685601896772,17.70173792411063,41.533574447386236,71.53357444738623,-89.99782907027767,-95.3409344618199,-5.343105391542224,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1148711042.5558019,564170123.5771517,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2484,Starlink,564.1121978772925,115254.2372881356,170.08398518267728,13.30432550109244,32.15060183473245,62.15060183473245,-89.99782907027767,-86.64064865405767,3.357180416220004,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,980228850.5702219,329155817.30067,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2485,OneWeb,1260.088548390683,708333.3333333334,177.06469666472688,9.602226544662381,37.93503605797663,67.93503605797663,-89.99782907027767,-86.64041296015091,3.3574161101267634,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1391188365.6455908,152022968.4091512,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2486,Kuiper,628.732586575252,157601.97775030902,173.37878472677443,16.51657717077354,42.87397184530764,72.87397184530764,-89.99782907027767,-81.09454097712607,8.903288093151602,2.524739,631.18475,10098.956,10098.956,0.0640788659137255,1177603891.0608397,377338627.0296531,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2487,Starlink,573.2624548812547,115254.2372881356,170.22374535234746,6.735750463124563,37.848450148233766,67.84845014823377,-89.99782907027767,-77.5845972452341,12.413231825043582,3.510192,1755.096,28081.536,28081.536,0.24364862117647057,960112041.8433993,151291431.67799088,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2488,OneWeb,1259.7852245326287,708333.3333333334,177.06260557779143,12.809676111159918,30.711523268760416,60.711523268760416,-89.99782907027767,-95.14348120742316,-5.14565213714549,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1586433090.9570143,173358456.42863154,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2489,Kuiper,641.7375294780792,157601.97775030902,173.55661408779645,15.562769407235832,40.20606234804969,70.2060623480497,-89.99782907027767,-91.28858284664159,-1.290753776363914,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1032950869.5154848,507316460.02729905,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2490,Starlink,569.9471540660533,115254.2372881356,170.17336715840838,3.743948398690741,28.771415558409217,58.77141555840922,-89.99782907027767,-84.64044835499345,5.357380715284222,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1223674048.8849502,410903465.48771715,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2491,OneWeb,1267.5316055884523,708333.3333333334,177.1158513133239,16.483138282034787,39.03423302155217,69.03423302155217,-89.99782907027767,-89.8169250153461,0.1809040549315739,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1517218053.60937,165794940.44763336,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2492,Kuiper,633.2623542934524,157601.97775030902,173.44113875095664,16.98422807850355,42.94398513176599,72.943985131766,-89.99782907027767,-83.64388754933086,6.353941520946819,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1309761428.8901641,537252064.5029532,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2493,Starlink,582.3739355119939,115254.2372881356,170.36071396249798,13.520025689253597,30.57754678610635,60.57754678610635,-89.99782907027767,-89.74195278388618,0.25587628639149784,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1082215101.342675,363402276.8972324,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2494,OneWeb,1269.4594608586735,708333.3333333334,177.12905210176552,12.249868802844066,34.85447258721109,64.85447258721109,-89.99782907027767,-98.4716395561015,-8.473810485823819,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1507103102.2157898,164689622.8830685,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2495,Kuiper,644.7065242161767,157601.97775030902,173.59670663014913,13.2790047477204,38.1029371498262,68.1029371498262,-89.99782907027767,-87.43360459521381,2.5642244750638667,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1175332297.7532547,577244705.6766759,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2496,Starlink,568.9393026950072,115254.2372881356,170.1579940927926,14.591195147239615,38.357651441652074,68.35765144165208,-89.99782907027767,-82.21679062855891,7.7810384417187635,2.193247,1096.6235,17545.976,17545.976,0.15223714470588234,1083617669.8569107,273282500.1650994,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2497,OneWeb,1272.758054402437,708333.3333333334,177.15159245114455,15.534324667692271,37.78180888247978,67.78180888247978,-89.99782907027767,-96.32722220131912,-6.329393131041442,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1552362408.527803,169635361.55052665,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2498,Kuiper,631.5092848446709,157601.97775030902,173.41706013141322,10.168937247942955,41.7157522435516,71.7157522435516,-89.99782907027767,-74.12708348295637,15.87074558732131,4.603122,1150.7805,18412.488,18412.488,0.11682904150588237,1257118758.5926285,220938979.17574993,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2499,Starlink,581.0724727300048,115254.2372881356,170.3412814099767,11.164610832790478,31.271388625267598,61.2713886252676,-89.99782907027767,-99.41937772164131,-9.421548651363636,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1067922587.5483094,358602924.1169824,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2500,OneWeb,1273.2447595639762,708333.3333333334,177.15491331752918,15.881432841343756,31.761417149394028,61.76141714939403,-89.99782907027767,-94.98150509635198,-4.983676026074306,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1568267468.3746452,171373396.7946038,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2501,Kuiper,632.8246490061409,157601.97775030902,173.43513306568616,15.300373310999452,40.2083779453029,70.2083779453029,-89.99782907027767,-85.83930431347854,4.158524756799139,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1241263628.8912902,609625770.9383035,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2502,Starlink,562.1943004283523,115254.2372881356,170.05440413751643,14.480302457423566,38.53372431031353,68.53372431031353,-89.99782907027767,-82.70423770630984,7.293591363967835,2.10485,1052.425,16838.8,16838.8,0.14610135294117646,1008157185.2518977,264929540.39121833,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2503,OneWeb,1271.0823274783852,708333.3333333334,177.14014898067086,16.675068317215032,41.08284335030342,71.08284335030342,-89.99782907027767,-87.03914519478413,2.9586838754935485,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1464345231.8483763,160017230.1743418,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2504,Kuiper,638.0408601035236,157601.97775030902,173.50643516348381,17.77489856074607,41.43561721222248,71.43561721222248,-89.99782907027767,-91.28075722604966,-1.2829281557719838,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1222567563.935995,600443512.8372868,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2505,Starlink,575.8607371959182,115254.2372881356,170.26302474745236,12.731352426302585,34.98095321414582,64.98095321414581,-89.99782907027767,-91.30734212191933,-1.3095130516416589,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1002943166.60649,336783168.0514608,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2506,OneWeb,1262.9585064147843,708333.3333333334,177.08445701699875,16.265054726744687,35.49299874545373,65.49299874545373,-89.99782907027767,-103.10915666377994,-13.111327593502267,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1310120666.1145654,143164245.44312888,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2507,Kuiper,631.8141264230344,157601.97775030902,173.42125196427628,14.473590061918594,45.52866565314161,75.52866565314162,-89.99782907027767,-84.50388343368209,5.493945636595583,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1270053681.0899582,623765521.2366698,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2508,Starlink,568.9120169539794,115254.2372881356,170.15757751652293,13.392205239809233,38.75970560977046,68.75970560977046,-89.99782907027767,-84.92596623021315,5.071862840064526,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1008924743.2742143,338791750.797894,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2509,OneWeb,1260.931024762477,708333.3333333334,177.07050198038917,15.134943289816107,36.19051334369027,66.19051334369027,-89.99782907027767,-97.46601973615617,-7.468190665878495,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1595995219.325244,174403363.91545704,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2510,Kuiper,644.664407871183,157601.97775030902,173.5961391938859,16.483430869892114,41.44353891214021,71.44353891214021,-89.99782907027767,-91.82179445661242,-1.8239653863347485,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1271502350.201264,624477010.7246871,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2511,Starlink,576.2516436109095,115254.2372881356,170.26891891218338,9.203885117414233,38.02462412665462,68.02462412665463,-89.99782907027767,-69.21975553063258,20.778073539645092,5.768987,2884.4935,46151.896,46151.896,0.4004355682352941,1113769086.3487356,106787123.26560007,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2512,OneWeb,1264.505620265789,708333.3333333334,177.0950906491223,18.512085579345303,35.77819857546059,65.77819857546059,-89.99782907027767,-95.76820734674857,-5.770378276470893,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1346596904.614027,147150208.94744197,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2513,Kuiper,629.5872428198272,157601.97775030902,173.3905837158611,14.81514794233092,43.26220983955369,73.26220983955369,-89.99782907027767,-93.70327370714159,-3.7054446368639162,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1088206972.641873,534454566.4564377,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2514,Starlink,566.8775659274396,115254.2372881356,170.12646077407823,7.527718952988873,35.24467969897373,65.24467969897373,-89.99782907027767,-74.82217342548765,15.175655644790027,4.206428,2103.214,33651.424,33651.424,0.29197559058823525,1097401256.5565348,144302973.9324751,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2515,OneWeb,1258.8614378770214,708333.3333333334,177.0562339741246,20.4573945153272,32.14194759103526,62.14194759103526,-89.99782907027767,-112.77525710697395,-22.77742803669628,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1517361262.0005188,165810589.6330788,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2516,Kuiper,636.6684309470472,157601.97775030902,173.48773164751725,15.025995045845306,41.9127034583915,71.91270345839149,-89.99782907027767,-77.3462119899682,12.651617080309478,3.510192,877.548,14040.768,14040.768,0.08909004950588235,1331035585.7872088,306766065.4750087,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2517,Starlink,571.7157575779224,115254.2372881356,170.20027861726453,12.363004069785985,35.44864586047036,65.44864586047035,-89.99782907027767,-80.45634036701748,9.5414887032602,2.635236,1317.618,21081.888,21081.888,0.18291638117647058,1141587053.9163237,239614341.63675153,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2518,OneWeb,1267.5846581300837,708333.3333333334,177.11621485361047,13.83359201783491,32.64903676966521,62.64903676966521,-89.99782907027767,-103.06146437876242,-13.063635308484749,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1575159057.9769564,172126479.50739288,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2519,Kuiper,636.9567533320409,157601.97775030902,173.49166425878906,16.389838682943974,35.627583226001086,65.6275832260011,-89.99782907027767,-87.93804096488479,2.059788105392883,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1157797417.2702284,568632743.8146144,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2520,Starlink,564.1970828637958,115254.2372881356,170.085292096619,13.584591339856667,38.66909376758536,68.66909376758537,-89.99782907027767,-89.11180906055608,0.8860200097215909,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,986957655.4394529,331415315.44225204,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2521,OneWeb,1272.9030135006637,708333.3333333334,177.15258166280182,11.213021437226075,38.66734793100142,68.66734793100142,-89.99782907027767,-86.71369996819084,3.284129102086837,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1624925857.61454,177564777.2936298,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2522,Kuiper,631.3277015789828,157601.97775030902,173.4145622440447,16.121249339978174,36.386598578979005,66.386598578979,-89.99782907027767,-95.90408272413525,-5.906253653857576,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1231781172.0933733,604968621.641999,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2523,Starlink,570.2420536092685,115254.2372881356,170.1778602108759,6.4586583392697285,34.26879356085969,64.26879356085969,-89.99782907027767,-85.42639746825805,4.571431602019629,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,971124343.8724594,326098570.6776206,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2524,OneWeb,1268.2732566012467,708333.3333333334,177.12093206623877,16.57025805668087,38.01424257006241,68.01424257006241,-89.99782907027767,-94.72481474436276,-4.7269856740850855,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1543654469.740893,168683796.15808827,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2525,Kuiper,632.3502222328519,157601.97775030902,173.42861883775436,14.98145309399439,42.877878997891514,72.87787899789151,-89.99782907027767,-79.67389778722247,10.323931283055202,2.745734,686.4335,10982.936,10982.936,0.06968780567843137,1287460001.522681,379335777.3301598,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2526,Starlink,568.2861279181487,115254.2372881356,170.14801646742637,13.838520224104391,33.9848230790323,63.9848230790323,-89.99782907027767,-90.96081413517466,-0.9629850648969835,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1019295658.5196024,342274250.91178674,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2527,OneWeb,1255.0263873376232,708333.3333333334,177.02973251188496,12.297665517076162,39.5301879782789,69.5301879782789,-89.99782907027767,-76.70321690949166,13.294612160786016,3.620536,905.134,14482.144,14482.144,0.02044537976470588,1422953578.2053776,70744122.99089636,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2528,Kuiper,633.3309883974442,157601.97775030902,173.44208009205826,15.007908356968295,42.06309516517858,72.06309516517858,-89.99782907027767,-82.35382786616462,7.644001204113053,2.193247,548.31175,8772.988,8772.988,0.055665468956862744,1176446860.4431376,433943605.1199425,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2529,Starlink,573.628175020944,115254.2372881356,170.22928486031674,15.395998872109748,36.015491478110626,66.01549147811062,-89.99782907027767,-87.65187686230897,2.3459522079687076,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,989406526.0187615,332237633.6147145,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2530,OneWeb,1264.9399792970635,708333.3333333334,177.09807374921908,10.137169343406919,31.551052812977872,61.55105281297787,-89.99782907027767,-94.84583640304393,-4.848007332766258,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1466556298.617295,160258845.86195278,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2531,Kuiper,641.1337415036593,157601.97775030902,173.54843799682334,20.099680320185513,45.26500202297602,75.26500202297602,-89.99782907027767,-86.13459881749287,3.8632302527848026,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1154612399.4914613,567068475.8592507,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2532,Starlink,570.6759861767424,115254.2372881356,170.18446732977156,8.288865997283814,40.88869548480035,70.88869548480035,-89.99782907027767,-78.70857505258712,11.289254017690553,2.856231,1428.1155,22849.848,22849.848,0.19825603411764706,1044471603.6774747,202267728.26991346,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2533,OneWeb,1269.332195562499,708333.3333333334,177.12818128410566,15.688494861184525,33.44706329410407,63.44706329410407,-89.99782907027767,-103.2986149455903,-13.300785875312627,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1463701164.7321699,159946849.3421854,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2534,Kuiper,638.3349318910707,157601.97775030902,173.5104375507683,16.120076241799755,36.36017163617746,66.36017163617745,-89.99782907027767,-96.14338899585303,-6.1455599255753555,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1215173184.7500873,596811887.7683676,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2535,Starlink,571.1690560663683,115254.2372881356,170.19196878703775,14.270893820989041,38.77803008721952,68.77803008721952,-89.99782907027767,-90.09915754076307,-0.10132847048539873,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1035643119.2731293,347763644.33454466,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2536,OneWeb,1266.894117065056,708333.3333333334,177.1114817592073,16.92026974804783,33.419783054623046,63.419783054623046,-89.99782907027767,-99.60191180170587,-9.604082731428193,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1521425795.742461,166254744.06960794,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2537,Kuiper,628.8465068378681,157601.97775030902,173.38035838343237,17.387637129246052,39.63656002913779,69.6365600291378,-89.99782907027767,-89.4277754471901,0.5700536230875741,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1053659083.6297975,517486951.3720502,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2538,Starlink,570.3596010776921,115254.2372881356,170.17965050165083,8.887727757830154,36.63128621364318,66.63128621364318,-89.99782907027767,-84.29470885611568,5.7031202141619985,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1077474450.2453272,361810390.5886657,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2539,OneWeb,1268.3177777465546,708333.3333333334,177.1212369680648,18.914836547033463,38.9731408009085,68.97314080090851,-89.99782907027767,-95.03505924195555,-5.0372301716778765,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1492664450.4813075,163111830.29170844,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2540,Kuiper,645.7683117552249,157601.97775030902,173.6109999294415,20.776448582333863,42.05627317468938,72.05627317468938,-89.99782907027767,-96.92251580542631,-6.92468673514864,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1260391109.8191292,619019911.7439572,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2541,Starlink,576.1267029658186,115254.2372881356,170.26703546698343,8.909335262446119,35.91509046686349,65.91509046686349,-89.99782907027767,-83.1295433898692,6.868285680408476,2.10485,1052.425,16838.8,16838.8,0.14610135294117646,1012098977.9943353,265965388.12890074,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2542,OneWeb,1267.0884550971984,708333.3333333334,177.11281404836365,17.591211506740283,36.973834293735536,66.97383429373554,-89.99782907027767,-100.5313654324718,-10.533536362194127,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1468495723.9309063,160470777.76166084,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2543,Kuiper,640.9280826233261,157601.97775030902,173.54565134436848,19.31555064947725,42.15452821722678,72.15452821722678,-89.99782907027767,-85.72837722903716,4.26945184124051,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1263169422.046189,620384433.1026001,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2544,Starlink,579.1548461913465,115254.2372881356,170.3125692647133,15.799410490422236,38.212888198292404,68.2128881982924,-89.99782907027767,-84.0947483589364,5.903080711341275,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1115034885.9381359,374422992.1270143,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2545,OneWeb,1275.81651036829,708333.3333333334,177.1724397311956,15.418285247761215,35.690291317238895,65.69029131723889,-89.99782907027767,-96.22046517381426,-6.222636103536587,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1525503669.5234556,166700356.2471487,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2546,Kuiper,635.8189160576225,157601.97775030902,173.47613421398702,13.409703673938228,42.423259456253874,72.42325945625387,-89.99782907027767,-90.957589961806,-0.9597608915283189,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1196886372.627368,587830627.3182614,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2547,Starlink,565.8553812428695,115254.2372881356,170.11078437691285,11.069169328973087,30.979314346000372,60.97931434600037,-89.99782907027767,-83.1106748308037,6.887154239473972,2.10485,1052.425,16838.8,16838.8,0.14610135294117646,1027617040.357537,270043316.83861685,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2548,OneWeb,1271.4992580510873,708333.3333333334,177.14299759178186,12.210481928635982,35.016028536306024,65.01602853630602,-89.99782907027767,-96.52795596380807,-6.530126893530394,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1523348195.8076153,166464815.52476928,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2549,Kuiper,634.7207616404697,157601.97775030902,173.46111941263314,17.22181605299402,42.619480835098585,72.61948083509859,-89.99782907027767,-91.37029446750456,-1.3724653972268896,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1219574075.7066567,598973311.4013233,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2550,Starlink,568.3055569336758,115254.2372881356,170.1483134223276,6.661230959873344,37.865246365561696,67.86524636556169,-89.99782907027767,-71.36506600882268,18.632763061454995,5.417338,2708.669,43338.704,43338.704,0.37602699058823524,1020017159.3362377,104146536.7783691,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2551,OneWeb,1268.614153824254,708333.3333333334,177.1232664194597,12.64787626899819,37.130973395219115,67.13097339521912,-89.99782907027767,-94.92564374952727,-4.927814679249593,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1475244037.006873,161208203.84348884,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2552,Kuiper,641.6887608704142,157601.97775030902,173.55595398165815,18.272980230632307,43.753931409612086,73.75393140961208,-89.99782907027767,-81.43033801581274,8.567491054464938,2.524739,631.18475,10098.956,10098.956,0.0640788659137255,1280171578.6274538,410204305.12207806,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2553,Starlink,569.1624867655931,115254.2372881356,170.16140073408172,9.586690498154322,38.023143228637004,68.023143228637,-89.99782907027767,-87.52770013343672,2.4701289368409505,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,983526661.7293494,330263205.3629112,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2554,OneWeb,1264.9774889553441,708333.3333333334,177.09833131078693,19.631354681720964,37.40543480429248,67.40543480429248,-89.99782907027767,-99.37693267151367,-9.379103601235997,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1598254121.820175,174650206.88159046,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2555,Kuiper,638.7760210327452,157601.97775030902,173.51643742377257,17.810038393996496,41.65818544269564,71.65818544269564,-89.99782907027767,-86.79091828372198,3.206910786555696,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1188955724.7392218,583935622.8886466,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2556,Starlink,572.3414876740941,115254.2372881356,170.20977993038662,7.64810977804298,36.33737658512337,66.33737658512337,-89.99782907027767,-85.54091463621899,4.456914434058689,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1016849486.9488826,341452839.0525566,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2557,OneWeb,1263.907775143754,708333.3333333334,177.09098307976774,19.568916999793306,37.86974255319371,67.8697425531937,-89.99782907027767,-101.39538830872213,-11.397559238444458,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1636453973.4025443,178824519.27072972,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2558,Kuiper,630.0408405562187,157601.97775030902,173.3968393719819,21.988039761949146,39.522114845937885,69.52211484593789,-89.99782907027767,-87.12252644386362,2.8753026264140544,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1327464620.4378128,651961939.2622988,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
