,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
1551,Starlink,15.17065876080869,170.10774008591022,36.75449329562595,14.64065876080869,572.5361290325869,101190.47619047618,66.75449329562595,-89.99782907027767,-77.49815183878292,12.499677231494758,3.510192,1755.096,28081.536,28081.536
1552,OneWeb,9.697108411563814,177.12812718404803,37.91764828629322,9.167108411563815,1271.645915077516,708333.3333333334,67.91764828629323,-89.99782907027767,-79.1927776316742,10.80505143860347,2.856231,714.05775,11424.924,11424.924
1553,Kuiper,15.500075950682897,173.49269754597512,41.56588393762714,14.970075950682897,641.4451277013894,157407.40740740742,71.56588393762715,-89.99782907027767,-83.27588611109188,6.721942959185796,1.972253,493.06325,7889.012,7889.012
1554,Starlink,9.846019207517001,170.17611942312925,39.64670485104209,9.316019207517002,572.5361290325869,101190.47619047618,69.64670485104209,-89.99782907027767,-71.1405682535187,18.85726081675898,5.593162,2796.581,44745.296,44745.296
1555,OneWeb,11.291150886037423,177.1211015057297,37.04576298349658,10.761150886037424,1271.645915077516,708333.3333333334,67.04576298349659,-89.99782907027767,-70.52206150114168,19.475767569135996,5.593162,1398.2905,22372.648,22372.648
1556,Kuiper,8.250259613281063,173.55457328998057,44.02684234960101,7.720259613281063,641.4451277013894,157407.40740740742,74.02684234960101,-89.99782907027767,-69.27381351195713,20.724015558320545,5.768987,1442.24675,23075.948,23075.948
1557,Starlink,10.634289666029792,170.30090449064454,33.92357266776193,10.104289666029793,572.5361290325869,101190.47619047618,63.92357266776193,-89.99782907027767,-76.80166744673889,13.196161623538785,3.620536,1810.268,28964.288,28964.288
1558,OneWeb,9.510562234991594,177.17000014495022,36.079190015613996,8.980562234991595,1271.645915077516,708333.3333333334,66.07919001561399,-89.99782907027767,-84.2176424338472,5.7801866364304715,1.647211,411.80275,6588.844,6588.844
1559,Kuiper,13.434093665994212,173.5305142769945,43.52803553605524,12.904093665994212,641.4451277013894,157407.40740740742,73.52803553605524,-89.99782907027767,-82.42592149069934,7.571907579578337,2.193247,548.31175,8772.988,8772.988
1560,Starlink,12.495258750271653,170.182032079944,37.72194456695384,11.965258750271653,572.5361290325869,101190.47619047618,67.72194456695384,-89.99782907027767,-77.04498383526482,12.952845235012859,3.510192,1755.096,28081.536,28081.536
1561,OneWeb,6.583962001508827,177.09896497503848,37.07815927348139,6.053962001508827,1271.645915077516,708333.3333333334,67.07815927348139,-89.99782907027767,-80.45421085593645,9.543618214341222,2.635236,658.809,10540.944,10540.944
1562,Kuiper,10.789596092994962,173.4832002158749,42.78874202317944,10.259596092994963,641.4451277013894,157407.40740740742,72.78874202317944,-89.99782907027767,-73.12103569850578,16.876793371771896,4.735354,1183.8385,18941.416,18941.416
1563,Starlink,6.048824076065845,170.28058937052333,39.82964159388901,5.518824076065845,572.5361290325869,101190.47619047618,69.82964159388901,-89.99782907027767,-71.51172262972537,18.486106440552305,4.936639,2468.3195,39493.112,39493.112
1564,OneWeb,10.366348576829592,177.1605767842602,39.56019855266592,9.836348576829593,1271.645915077516,708333.3333333334,69.56019855266592,-89.99782907027767,-79.53925371592148,10.4585753543562,2.745734,686.4335,10982.936,10982.936
1565,Kuiper,17.76976251252354,173.42089759542455,44.685167129409834,17.239762512523537,641.4451277013894,157407.40740740742,74.68516712940983,-89.99782907027767,-86.2065760101175,3.791253060160173,1.647211,411.80275,6588.844,6588.844
1566,Starlink,15.05909221892495,170.08460005244206,36.35079443561884,14.529092218924951,572.5361290325869,101190.47619047618,66.35079443561884,-89.99782907027767,-80.80258272929485,9.19524634098282,2.524739,1262.3695,20197.912,20197.912
1567,OneWeb,15.516453402936426,177.11957297425198,37.40500766354034,14.986453402936426,1271.645915077516,708333.3333333334,67.40500766354035,-89.99782907027767,-85.24200602095645,4.755823049321222,1.647211,411.80275,6588.844,6588.844
1568,Kuiper,11.672238235772719,173.49988047146252,44.74564715214021,11.14223823577272,641.4451277013894,157407.40740740742,74.74564715214021,-89.99782907027767,-73.23841230632324,16.759416763954434,4.735354,1183.8385,18941.416,18941.416
1569,Starlink,14.116133346711623,170.0847790345611,38.054586648429016,13.586133346711623,572.5361290325869,101190.47619047618,68.05458664842902,-89.99782907027767,-80.39044366399844,9.607385406279235,2.635236,1317.618,21081.888,21081.888
1570,OneWeb,12.537985982059297,177.1096946556532,39.45088330129075,12.007985982059298,1271.645915077516,708333.3333333334,69.45088330129076,-89.99782907027767,-87.29153465650396,2.706294413773719,1.647211,411.80275,6588.844,6588.844
1571,Kuiper,15.292799105546468,173.5587982352513,44.14396437339068,14.762799105546469,641.4451277013894,157407.40740740742,74.14396437339067,-89.99782907027767,-76.99783486719855,12.999994203079126,3.510192,877.548,14040.768,14040.768
1572,Starlink,13.785325081252545,170.25739194045872,37.276375791859905,13.255325081252545,572.5361290325869,101190.47619047618,67.2763757918599,-89.99782907027767,-80.61397219802208,9.383856872255592,2.635236,1317.618,21081.888,21081.888
1573,OneWeb,12.195663429921996,177.09624495385043,38.98610852723855,11.665663429921997,1271.645915077516,708333.3333333334,68.98610852723854,-89.99782907027767,-76.8225235352677,13.175305535009969,3.620536,905.134,14482.144,14482.144
1574,Kuiper,14.980169215283048,173.4589924940522,44.20389402623187,14.450169215283049,641.4451277013894,157407.40740740742,74.20389402623186,-89.99782907027767,-84.88562831534261,5.11220075493506,1.647211,411.80275,6588.844,6588.844
1575,Starlink,8.876812027143012,170.121622790635,36.11922407737466,8.346812027143013,572.5361290325869,101190.47619047618,66.11922407737467,-89.99782907027767,-69.97759579699826,20.020233273279416,5.768987,2884.4935,46151.896,46151.896
1576,OneWeb,12.885752712785012,177.08843065323077,37.8495585351397,12.355752712785012,1271.645915077516,708333.3333333334,67.84955853513969,-89.99782907027767,-77.04701128755657,12.950817782721103,3.510192,877.548,14040.768,14040.768
1577,Kuiper,16.231691856695416,173.5647437743496,41.76592030821627,15.701691856695415,641.4451277013894,157407.40740740742,71.76592030821627,-89.99782907027767,-83.06646732414069,6.931361746136986,2.10485,526.2125,8419.4,8419.4
1578,Starlink,14.656973926350927,170.19365997126403,37.8009050683837,14.126973926350928,572.5361290325869,101190.47619047618,67.8009050683837,-89.99782907027767,-79.70751645736564,10.290312612912032,2.745734,1372.867,21965.872,21965.872
1579,OneWeb,13.986387365638125,177.15220657419292,36.36392888072092,13.456387365638125,1271.645915077516,708333.3333333334,66.36392888072092,-89.99782907027767,-94.71374854400202,-4.715919473724341,1.647211,411.80275,6588.844,6588.844
1580,Kuiper,12.891271029515822,173.50467941323217,43.4670535067427,12.361271029515823,641.4451277013894,157407.40740740742,73.4670535067427,-89.99782907027767,-74.9902657191351,15.00756335114258,4.206428,1051.607,16825.712,16825.712
1581,Starlink,17.21206219558286,170.16026927205428,35.64063434082787,16.68206219558286,572.5361290325869,101190.47619047618,65.64063434082787,-89.99782907027767,-87.14041233443189,2.8574167358457885,1.647211,823.6055,13177.688,13177.688
1582,OneWeb,10.661269793650941,177.12309443011225,40.05574818879164,10.131269793650942,1271.645915077516,708333.3333333334,70.05574818879164,-89.99782907027767,-76.33518658614332,13.662642484134352,3.620536,905.134,14482.144,14482.144
1583,Kuiper,9.31082777130787,173.66252923049979,44.73893802766109,8.780827771307871,641.4451277013894,157407.40740740742,74.73893802766109,-89.99782907027767,-72.53176310512198,17.466065965155693,4.735354,1183.8385,18941.416,18941.416
1584,Starlink,12.310589591642357,170.1440823221541,37.343482965278476,11.780589591642357,572.5361290325869,101190.47619047618,67.34348296527847,-89.99782907027767,-83.68159888447218,6.316230185805495,1.972253,986.1265,15778.024,15778.024
1585,OneWeb,15.72553063611125,177.09610142636808,36.79045461310828,15.19553063611125,1271.645915077516,708333.3333333334,66.79045461310828,-89.99782907027767,-85.2483994873653,4.74942958291237,1.647211,411.80275,6588.844,6588.844
1586,Kuiper,6.461634396056933,173.49729907991883,42.476066043793146,5.931634396056933,641.4451277013894,157407.40740740742,72.47606604379314,-89.99782907027767,-75.67261678579628,14.325212284481395,3.841226,960.3065,15364.904,15364.903999999999
1587,Starlink,14.42423706086392,170.24641144299613,37.87332175906863,13.89423706086392,572.5361290325869,101190.47619047618,67.87332175906863,-89.99782907027767,-71.44067310642289,18.557155963854782,5.241514,2620.757,41932.112,41932.111999999994
1588,OneWeb,15.74469843802281,177.07774346160684,37.704886862192794,15.214698438022811,1271.645915077516,708333.3333333334,67.7048868621928,-89.99782907027767,-88.22509170177041,1.772737368507265,1.647211,411.80275,6588.844,6588.844
1589,Kuiper,16.231882299566095,173.6130856226921,44.125108805607134,15.701882299566094,641.4451277013894,157407.40740740742,74.12510880560714,-89.99782907027767,-73.92726050795261,16.070568562325064,4.603122,1150.7805,18412.488,18412.488
1590,Starlink,14.895213916184241,170.22138993118148,37.27065555375803,14.365213916184242,572.5361290325869,101190.47619047618,67.27065555375803,-89.99782907027767,-82.53028116662158,7.467547903656097,2.10485,1052.425,16838.8,16838.8
1591,OneWeb,13.899642343741004,177.10603467777332,36.48962293333952,13.369642343741004,1271.645915077516,708333.3333333334,66.48962293333952,-89.99782907027767,-92.54789024046818,-2.550061170190503,1.647211,411.80275,6588.844,6588.844
1592,Kuiper,13.774286340906722,173.5777677424956,43.80009152642364,13.244286340906722,641.4451277013894,157407.40740740742,73.80009152642364,-89.99782907027767,-81.1564605470448,8.841368523232873,2.524739,631.18475,10098.956,10098.956
1593,Starlink,14.963174633624165,170.16539169440793,39.2227225372099,14.433174633624166,572.5361290325869,101190.47619047618,69.2227225372099,-89.99782907027767,-75.7665975773506,14.23123149292708,3.841226,1920.613,30729.808,30729.807999999997
1594,OneWeb,15.115359303246128,177.14157080108583,38.76175873352648,14.585359303246129,1271.645915077516,708333.3333333334,68.76175873352648,-89.99782907027767,-86.33849569370346,3.65933337657421,1.647211,411.80275,6588.844,6588.844
1595,Kuiper,12.22182032805536,173.5782041781801,43.2561574938638,11.69182032805536,641.4451277013894,157407.40740740742,73.25615749386381,-89.99782907027767,-77.79947320806684,12.198355862210832,3.510192,877.548,14040.768,14040.768
1596,Starlink,19.70155890687123,170.23622346171163,37.57492024718876,19.17155890687123,572.5361290325869,101190.47619047618,67.57492024718876,-89.99782907027767,-79.97791361206139,10.019915458216289,2.745734,1372.867,21965.872,21965.872
1597,OneWeb,12.18425995879286,177.1040730028571,38.32229345792582,11.65425995879286,1271.645915077516,708333.3333333334,68.32229345792581,-89.99782907027767,-79.94581620907073,10.052012861206947,2.745734,686.4335,10982.936,10982.936
1598,Kuiper,12.560028783533088,173.57399899559778,42.941419775221235,12.030028783533089,641.4451277013894,157407.40740740742,72.94141977522123,-89.99782907027767,-74.1398127695425,15.858016300735173,4.338659,1084.66475,17354.636,17354.636
1599,Starlink,10.038243813392958,170.22353149469535,36.01689557332551,9.508243813392959,572.5361290325869,101190.47619047618,66.01689557332551,-89.99782907027767,-76.40507307923117,13.592755991046502,3.620536,1810.268,28964.288,28964.288
1600,OneWeb,7.24126885442865,177.21009883449443,36.09376323531597,6.71126885442865,1271.645915077516,708333.3333333334,66.09376323531598,-89.99782907027767,-77.60982177705822,12.38800729321946,3.510192,877.548,14040.768,14040.768
1601,Kuiper,14.44150689504976,173.5886972721646,44.61895373446257,13.91150689504976,641.4451277013894,157407.40740740742,74.61895373446256,-89.99782907027767,-74.17928714929396,15.81854192098372,4.338659,1084.66475,17354.636,17354.636
1602,Starlink,11.740974848055073,170.19475020689998,35.586527296286825,11.210974848055073,572.5361290325869,101190.47619047618,65.58652729628682,-89.99782907027767,-74.55942505363613,15.438404016641542,4.206428,2103.214,33651.424,33651.424
1603,OneWeb,8.153890398426144,177.1525379766361,37.81166810854633,7.623890398426144,1271.645915077516,708333.3333333334,67.81166810854633,-89.99782907027767,-75.48397494303302,14.513854127244656,3.841226,960.3065,15364.904,15364.903999999999
1604,Kuiper,14.090713753107229,173.58190661229077,44.73052465642701,13.56071375310723,641.4451277013894,157407.40740740742,74.73052465642701,-89.99782907027767,-70.46253534057662,19.535293729701053,5.593162,1398.2905,22372.648,22372.648
1605,Starlink,7.715007823847022,170.17022811722467,40.15681718625777,7.185007823847021,572.5361290325869,101190.47619047618,70.15681718625777,-89.99782907027767,-67.53450912909425,22.46331994118343,5.768987,2884.4935,46151.896,46151.896
1606,OneWeb,9.879348912774834,177.1615328533195,37.8399733610958,9.349348912774834,1271.645915077516,708333.3333333334,67.8399733610958,-89.99782907027767,-82.039828233774,7.958000836503672,2.370043,592.51075,9480.172,9480.172
1607,Kuiper,13.256906666206431,173.4841484418568,43.33772945271987,12.726906666206432,641.4451277013894,157407.40740740742,73.33772945271987,-89.99782907027767,-68.34705241368853,21.650776656589144,5.768987,1442.24675,23075.948,23075.948
1608,Starlink,16.80188430745949,170.3007380454215,39.33372350467505,16.271884307459487,572.5361290325869,101190.47619047618,69.33372350467505,-89.99782907027767,-82.56616659348424,7.431662476793434,2.10485,1052.425,16838.8,16838.8
1609,OneWeb,8.54256426155551,177.14529501239812,38.44109883001326,8.01256426155551,1271.645915077516,708333.3333333334,68.44109883001326,-89.99782907027767,-73.91228296200755,16.085546108270123,4.603122,1150.7805,18412.488,18412.488
1610,Kuiper,12.79797629035799,173.4658142852479,42.954542340908255,12.267976290357991,641.4451277013894,157407.40740740742,72.95454234090826,-89.99782907027767,-79.04096387747542,10.956865192802255,2.856231,714.05775,11424.924,11424.924
1611,Starlink,10.44933542800843,170.2683734772392,37.2145850195639,9.91933542800843,572.5361290325869,101190.47619047618,67.2145850195639,-89.99782907027767,-77.05650220583283,12.941326864444846,3.510192,1755.096,28081.536,28081.536
1612,OneWeb,10.581822849410736,177.14226599832904,38.97628011874182,10.051822849410737,1271.645915077516,708333.3333333334,68.97628011874181,-89.99782907027767,-73.84000361426487,16.1578254560128,4.603122,1150.7805,18412.488,18412.488
1613,Kuiper,11.074037708213492,173.50283931804233,42.03054052870246,10.544037708213493,641.4451277013894,157407.40740740742,72.03054052870246,-89.99782907027767,-75.45783415130929,14.53999491896839,3.841226,960.3065,15364.904,15364.903999999999
1614,Starlink,12.460448829449955,170.17038458702183,38.23400061191093,11.930448829449956,572.5361290325869,101190.47619047618,68.23400061191093,-89.99782907027767,-77.83005021404007,12.167778856237604,3.510192,1755.096,28081.536,28081.536
1615,OneWeb,16.492295540058986,177.16424484998055,36.75198159885374,15.962295540058985,1271.645915077516,708333.3333333334,66.75198159885375,-89.99782907027767,-100.59617251760851,-10.598343447330834,1.647211,411.80275,6588.844,6588.844
1616,Kuiper,12.859818203825304,173.4454818739564,43.72291537376489,12.329818203825305,641.4451277013894,157407.40740740742,73.72291537376489,-89.99782907027767,-76.76741486393509,13.230414206342587,3.620536,905.134,14482.144,14482.144
1617,Starlink,8.787546735781897,170.26078919433724,38.86502458056293,8.257546735781897,572.5361290325869,101190.47619047618,68.86502458056293,-89.99782907027767,-65.31182245838147,24.686006611896204,5.768987,2884.4935,46151.896,46151.896
1618,OneWeb,7.1393311716815715,177.14136284331792,39.846693050532096,6.609331171681571,1271.645915077516,708333.3333333334,69.8466930505321,-89.99782907027767,-79.05473578061141,10.943093289666265,2.856231,714.05775,11424.924,11424.924
1619,Kuiper,17.397508939364407,173.58914321147262,42.40332687238906,16.867508939364406,641.4451277013894,157407.40740740742,72.40332687238906,-89.99782907027767,-76.91439501734547,13.083434052932205,3.620536,905.134,14482.144,14482.144
1620,Starlink,12.270284299231717,170.16916466399044,38.63842948178538,11.740284299231718,572.5361290325869,101190.47619047618,68.63842948178538,-89.99782907027767,-84.90377116673659,5.094057903541085,1.647211,823.6055,13177.688,13177.688
1621,OneWeb,13.377832723507145,177.15311229155446,39.58027728740724,12.847832723507146,1271.645915077516,708333.3333333334,69.58027728740724,-89.99782907027767,-80.2373620774129,9.760466992864778,2.745734,686.4335,10982.936,10982.936
1622,Kuiper,11.47202547933403,173.6686569225734,42.34897102450191,10.942025479334031,641.4451277013894,157407.40740740742,72.3489710245019,-89.99782907027767,-77.02619353699403,12.971635533283646,3.510192,877.548,14040.768,14040.768
1623,Starlink,10.901016893530928,170.16089804560391,37.375470413137194,10.371016893530928,572.5361290325869,101190.47619047618,67.3754704131372,-89.99782907027767,-85.5880581468025,4.409770923475179,1.647211,823.6055,13177.688,13177.688
1624,OneWeb,10.063641930198191,177.16673775441427,39.85660578870881,9.533641930198192,1271.645915077516,708333.3333333334,69.8566057887088,-89.99782907027767,-83.14239141801843,6.855437652259241,2.10485,526.2125,8419.4,8419.4
1625,Kuiper,11.660278073569378,173.52460391737168,41.35582146178248,11.130278073569379,641.4451277013894,157407.40740740742,71.35582146178248,-89.99782907027767,-68.99308255747812,21.004746512799557,5.768987,1442.24675,23075.948,23075.948
1626,Starlink,11.643821067463065,170.196306175102,37.852565301953476,11.113821067463066,572.5361290325869,101190.47619047618,67.85256530195348,-89.99782907027767,-73.16965275996455,16.828176310313125,4.735354,2367.677,37882.832,37882.832
1627,OneWeb,15.019752631147133,177.168275867418,36.29532503705163,14.489752631147134,1271.645915077516,708333.3333333334,66.29532503705164,-89.99782907027767,-84.16115359642534,5.836675473852338,1.647211,411.80275,6588.844,6588.844
1628,Kuiper,9.755489930380215,173.49041155696585,41.36260623415243,9.225489930380215,641.4451277013894,157407.40740740742,71.36260623415242,-89.99782907027767,-70.66026765015522,19.337561420122455,5.593162,1398.2905,22372.648,22372.648
1629,Starlink,9.635056697537157,170.25224589868333,35.66544150815613,9.105056697537158,572.5361290325869,101190.47619047618,65.66544150815614,-89.99782907027767,-68.29863833948505,21.699190730792623,5.768987,2884.4935,46151.896,46151.896
1630,OneWeb,14.092815810755607,177.16889178808515,37.46145880952018,13.562815810755607,1271.645915077516,708333.3333333334,67.46145880952018,-89.99782907027767,-80.34504506708063,9.652784003197041,2.635236,658.809,10540.944,10540.944
1631,Kuiper,11.32190889455362,173.74539738621507,42.36575749375177,10.79190889455362,641.4451277013894,157407.40740740742,72.36575749375177,-89.99782907027767,-68.83369692928754,21.164132140990134,5.768987,1442.24675,23075.948,23075.948
1632,Starlink,16.20412922628049,170.1651431686443,36.69725890069264,15.67412922628049,572.5361290325869,101190.47619047618,66.69725890069265,-89.99782907027767,-79.56370422675467,10.434124843523009,2.745734,1372.867,21965.872,21965.872
1633,OneWeb,12.17320898469662,177.14450740302817,38.99510510241677,11.64320898469662,1271.645915077516,708333.3333333334,68.99510510241677,-89.99782907027767,-83.70948874579332,6.288340324484352,1.972253,493.06325,7889.012,7889.012
1634,Kuiper,12.978644470614485,173.60939247321284,42.91732265709059,12.448644470614486,641.4451277013894,157407.40740740742,72.91732265709058,-89.99782907027767,-80.91105001914116,9.086779051136517,2.524739,631.18475,10098.956,10098.956
1635,Starlink,15.480771917806214,170.1627086586217,39.104005900979566,14.950771917806215,572.5361290325869,101190.47619047618,69.10400590097956,-89.99782907027767,-69.42808563750638,20.56974343277129,5.768987,2884.4935,46151.896,46151.896
1636,OneWeb,13.190518377008576,177.18864194919442,40.76485368096012,12.660518377008577,1271.645915077516,708333.3333333334,70.76485368096013,-89.99782907027767,-75.49991581962854,14.497913250649134,3.841226,960.3065,15364.904,15364.903999999999
1637,Kuiper,16.596611868402185,173.6599137865198,42.54211541890094,16.066611868402184,641.4451277013894,157407.40740740742,72.54211541890095,-89.99782907027767,-83.00368938227817,6.994139687999507,2.10485,526.2125,8419.4,8419.4
1638,Starlink,14.763324668228824,170.01861237945928,37.48924598844071,14.233324668228825,572.5361290325869,101190.47619047618,67.4892459884407,-89.99782907027767,-82.99007414017166,7.007754930106017,2.10485,1052.425,16838.8,16838.8
1639,OneWeb,12.365120090718062,177.1583562310508,38.35979401760462,11.835120090718062,1271.645915077516,708333.3333333334,68.35979401760463,-89.99782907027767,-85.5467134862961,4.451115583981576,1.647211,411.80275,6588.844,6588.844
1640,Kuiper,17.56036078443256,173.57132634847068,41.858655410171735,17.03036078443256,641.4451277013894,157407.40740740742,71.85865541017174,-89.99782907027767,-80.93751881969123,9.06031025058644,2.524739,631.18475,10098.956,10098.956
1641,Starlink,11.070301712026412,170.15045720364958,36.34730255519781,10.540301712026412,572.5361290325869,101190.47619047618,66.34730255519781,-89.99782907027767,-78.67045593810317,11.3273731321745,2.856231,1428.1155,22849.848,22849.848
1642,OneWeb,9.84044718097982,177.11377050064323,39.61881504670223,9.310447180979821,1271.645915077516,708333.3333333334,69.61881504670222,-89.99782907027767,-78.95157523212325,11.046253838154428,2.856231,714.05775,11424.924,11424.924
1643,Kuiper,12.209780813518888,173.4888235100031,40.611375418554125,11.679780813518889,641.4451277013894,157407.40740740742,70.61137541855413,-89.99782907027767,-67.19986829756024,22.79796077271743,5.768987,1442.24675,23075.948,23075.948
1644,Starlink,15.62117944395799,170.16954077101133,41.88625997196208,15.09117944395799,572.5361290325869,101190.47619047618,71.88625997196209,-89.99782907027767,-74.31305657279283,15.684772497484843,4.338659,2169.3295,34709.272,34709.272
1645,OneWeb,9.907722544533254,177.17871175052665,36.75659027536051,9.377722544533254,1271.645915077516,708333.3333333334,66.75659027536051,-89.99782907027767,-87.25138098620563,2.7464480840720427,1.647211,411.80275,6588.844,6588.844
1646,Kuiper,14.716792585288637,173.58729032242167,42.2556215659932,14.186792585288638,641.4451277013894,157407.40740740742,72.25562156599321,-89.99782907027767,-76.7700983425203,13.227730727757375,3.620536,905.134,14482.144,14482.144
1647,Starlink,15.795475155412367,170.185759870656,36.307689558171845,15.265475155412368,572.5361290325869,101190.47619047618,66.30768955817184,-89.99782907027767,-86.17323470318368,3.8245943670939937,1.647211,823.6055,13177.688,13177.688
1648,OneWeb,11.668492621971174,177.12905056836962,37.71560979199161,11.138492621971174,1271.645915077516,708333.3333333334,67.71560979199161,-89.99782907027767,-90.09004480546086,-0.09221573518318849,1.647211,411.80275,6588.844,6588.844
1649,Kuiper,8.463371714844769,173.53406096750726,41.27185573785514,7.933371714844769,641.4451277013894,157407.40740740742,71.27185573785513,-89.99782907027767,-68.35220396678457,21.645625103493103,5.768987,1442.24675,23075.948,23075.948
1650,Starlink,8.037849751456458,170.26158961407194,41.69633851054617,7.507849751456458,572.5361290325869,101190.47619047618,71.69633851054617,-89.99782907027767,-70.78984643106055,19.20798263921712,5.593162,2796.581,44745.296,44745.296
1651,OneWeb,15.331107287675831,177.0857708016324,36.64593356142229,14.801107287675832,1271.645915077516,708333.3333333334,66.64593356142228,-89.99782907027767,-85.25083194425962,4.746997126018059,1.647211,411.80275,6588.844,6588.844
1652,Kuiper,11.095182982159804,173.59806126370432,44.952942703517664,10.565182982159804,641.4451277013894,157407.40740740742,74.95294270351766,-89.99782907027767,-75.18614002163345,14.811689048644226,4.206428,1051.607,16825.712,16825.712
1653,Starlink,20.844881811264063,170.25110856517756,35.11343149660772,20.314881811264062,572.5361290325869,101190.47619047618,65.11343149660772,-89.99782907027767,-90.59350534479944,-0.5956762745217645,1.647211,823.6055,13177.688,13177.688
1654,OneWeb,8.555157427994617,177.07280721590234,38.2137279824512,8.025157427994618,1271.645915077516,708333.3333333334,68.2137279824512,-89.99782907027767,-70.60025182817544,19.39757724210223,5.593162,1398.2905,22372.648,22372.648
1655,Kuiper,18.876294730476207,173.57404265594982,41.13650921655237,18.346294730476206,641.4451277013894,157407.40740740742,71.13650921655237,-89.99782907027767,-83.38448653126657,6.6133425390111,1.972253,493.06325,7889.012,7889.012
1656,Starlink,16.246839916808437,170.09996854327028,37.923616357910646,15.716839916808436,572.5361290325869,101190.47619047618,67.92361635791065,-89.99782907027767,-82.52339082520838,7.474438245069294,2.10485,1052.425,16838.8,16838.8
1657,OneWeb,10.51402876245032,177.1078108828358,38.50849122641335,9.98402876245032,1271.645915077516,708333.3333333334,68.50849122641335,-89.99782907027767,-85.90862184223309,4.089207228044586,1.647211,411.80275,6588.844,6588.844
1658,Kuiper,11.37237127439419,173.49359397533883,45.08815448788936,10.842371274394191,641.4451277013894,157407.40740740742,75.08815448788937,-89.99782907027767,-68.13765870479835,21.86017036547932,5.768987,1442.24675,23075.948,23075.948
1659,Starlink,14.213170680106709,170.30603900090819,35.419301709697415,13.68317068010671,572.5361290325869,101190.47619047618,65.41930170969741,-89.99782907027767,-83.65859777836252,6.339231291915155,1.972253,986.1265,15778.024,15778.024
1660,OneWeb,7.124411500607944,177.1137288509803,38.95537009781776,6.594411500607944,1271.645915077516,708333.3333333334,68.95537009781776,-89.99782907027767,-70.58839970171543,19.409429368562243,5.593162,1398.2905,22372.648,22372.648
1661,Kuiper,7.388253523106853,173.53622759074824,41.279072277441806,6.858253523106852,641.4451277013894,157407.40740740742,71.2790722774418,-89.99782907027767,-72.00407756820749,17.993751502070182,4.936639,1234.15975,19746.556,19746.556
1662,Starlink,7.767178455486304,170.27335613383985,37.63989785138249,7.237178455486304,572.5361290325869,101190.47619047618,67.6398978513825,-89.99782907027767,-73.22198397194649,16.77584509833119,4.735354,2367.677,37882.832,37882.832
1663,OneWeb,9.692238611182633,177.10589790553053,38.388866590396155,9.162238611182634,1271.645915077516,708333.3333333334,68.38886659039616,-89.99782907027767,-78.84153964274289,11.156289427534787,2.856231,714.05775,11424.924,11424.924
1664,Kuiper,11.575573137057432,173.64745602402382,42.79445523161855,11.045573137057433,641.4451277013894,157407.40740740742,72.79445523161854,-89.99782907027767,-68.95684905163638,21.040980018641292,5.768987,1442.24675,23075.948,23075.948
1665,Starlink,15.09238380714431,170.11655681011104,35.600745658438456,14.562383807144311,572.5361290325869,101190.47619047618,65.60074565843846,-89.99782907027767,-73.44170003598609,16.556129034291587,4.735354,2367.677,37882.832,37882.832
1666,OneWeb,13.566268627212134,177.17274160684184,38.08542037588997,13.036268627212134,1271.645915077516,708333.3333333334,68.08542037588997,-89.99782907027767,-88.60820572690778,1.389623343369891,1.647211,411.80275,6588.844,6588.844
1667,Kuiper,15.96681425128802,173.5494362245642,45.11126415473996,15.43681425128802,641.4451277013894,157407.40740740742,75.11126415473996,-89.99782907027767,-80.68225314697513,9.315575923302546,2.635236,658.809,10540.944,10540.944
1668,Starlink,5.8605091368076865,170.4316822708896,39.525234826987905,5.330509136807686,572.5361290325869,101190.47619047618,69.52523482698791,-89.99782907027767,-72.16282561315141,17.835003457126263,4.936639,2468.3195,39493.112,39493.112
1669,OneWeb,10.848875415889436,177.15505904263972,40.68465627713738,10.318875415889437,1271.645915077516,708333.3333333334,70.68465627713738,-89.99782907027767,-77.25886343073392,12.73896563954375,3.510192,877.548,14040.768,14040.768
1670,Kuiper,9.86134457403452,173.50900850332505,42.62876696525773,9.331344574034521,641.4451277013894,157407.40740740742,72.62876696525774,-89.99782907027767,-87.1832752821676,2.814553788110075,1.647211,411.80275,6588.844,6588.844
1671,Starlink,11.261352245897108,170.12212265671002,38.074235822274446,10.731352245897108,572.5361290325869,101190.47619047618,68.07423582227445,-89.99782907027767,-72.84101273387643,17.15681633640125,4.735354,2367.677,37882.832,37882.832
1672,OneWeb,12.449523856623166,177.13854508075713,39.686289629609725,11.919523856623167,1271.645915077516,708333.3333333334,69.68628962960972,-89.99782907027767,-99.90282496983824,-9.90499589956056,1.647211,411.80275,6588.844,6588.844
1673,Kuiper,11.891549454136431,173.51607482876182,42.646878548592355,11.361549454136432,641.4451277013894,157407.40740740742,72.64687854859235,-89.99782907027767,-79.8961005083438,10.101728561933868,2.745734,686.4335,10982.936,10982.936
1674,Starlink,9.75000324435269,170.20272380042093,37.11490825993311,9.220003244352691,572.5361290325869,101190.47619047618,67.11490825993312,-89.99782907027767,-76.80351662980999,13.194312440467684,3.620536,1810.268,28964.288,28964.288
1675,OneWeb,7.631135745928336,177.11104185526892,40.847332825241445,7.101135745928336,1271.645915077516,708333.3333333334,70.84733282524144,-89.99782907027767,-72.30890549151421,17.688923578763465,4.735354,1183.8385,18941.416,18941.416
